
[Name]
pp1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ]
4.78426181e-02, 2.43018433e-01, 6.50984824e-01, -7.37960388e+02, 4.99151278e+00, 0.00000000e+00
1.39634207e-01, 9.45250392e-02, 5.87220073e-01, -1.07103943e+03, 3.52736831e+00, 0.00000000e+00
1.43217236e-01, 9.35600698e-02, 5.99621713e-01, -1.74230762e+03, 4.87227345e+00, 0.00000000e+00
5.91719411e-02, 4.86658782e-01, 6.74536884e-01, -9.08788879e+02, 1.26029854e+01, 0.00000000e+00
5.60223237e-02, 2.57592171e-01, 6.70918465e-01, -7.22375488e+02, 3.34509349e+00, 0.00000000e+00
-8.39754418e-02, 3.44143808e-01, 6.77582085e-01, -6.87153625e+02, 1.60995846e+01, 0.00000000e+00
1.18523873e-01, 2.78872907e-01, 6.62446260e-01, -7.51700562e+02, 1.09325438e+01, 0.00000000e+00
2.93270703e-02, 2.80729949e-01, 6.79750383e-01, -7.29087219e+02, 2.73471761e+00, 0.00000000e+00
1.04644515e-01, 3.12257826e-01, 6.59839869e-01, -6.65186340e+02, 1.07165070e+01, 0.00000000e+00
4.70145233e-02, 2.75861502e-01, 6.67289376e-01, -7.29188538e+02, 1.88679135e+00, 0.00000000e+00
6.91924244e-02, 4.70051110e-01, 6.48847759e-01, -9.53652527e+02, 1.72969112e+01, 0.00000000e+00
-3.62593643e-02, 1.18750125e-01, 6.59644842e-01, -9.69311523e+02, 1.55435762e+01, 0.00000000e+00
-8.45926926e-02, 1.55299500e-01, 6.57750607e-01, -5.76856750e+02, 1.68614597e+01, 0.00000000e+00
9.32545289e-02, 4.11212206e-01, 6.16400838e-01, -8.53747070e+02, 1.39968586e+01, 0.00000000e+00
-3.16195264e-02, 2.64605194e-01, 6.87714159e-01, -7.85659119e+02, 7.17857742e+00, 0.00000000e+00
9.46455076e-02, 4.11119819e-01, 6.36068046e-01, -8.52583130e+02, 1.30456419e+01, 0.00000000e+00
-5.34309968e-02, 2.89046437e-01, 6.99088991e-01, -7.63260925e+02, 4.56107759e+00, 0.00000000e+00
1.31961063e-01, 9.15783420e-02, 6.18257403e-01, -8.95702637e+02, 6.81456947e+00, 0.00000000e+00
-7.79930800e-02, 2.90135652e-01, 6.22350037e-01, -5.96450439e+02, 1.57084827e+01, 0.00000000e+00
7.10211881e-03, 4.09306258e-01, 8.28363359e-01, -6.88334106e+02, 8.63556957e+00, 0.00000000e+00
-6.46249428e-02, 2.26473361e-01, 6.48481727e-01, -9.34194519e+02, 1.10799170e+01, 0.00000000e+00
4.83061224e-02, 2.18678072e-01, 6.16389930e-01, -8.69507507e+02, 1.02675610e+01, 0.00000000e+00
-6.50821328e-02, 2.52551883e-01, 6.78145111e-01, -7.91714172e+02, 1.13687134e+01, 0.00000000e+00
-6.12342358e-02, 2.93372512e-01, 7.07326710e-01, -7.60662598e+02, 5.19527674e+00, 0.00000000e+00
5.54970577e-02, 2.85578251e-01, 6.28629625e-01, -7.11949097e+02, 9.19034004e-01, 0.00000000e+00
4.66283523e-02, 2.73694009e-01, 6.08119071e-01, -7.18819885e+02, 5.05095899e-01, 0.00000000e+00
-1.67381048e-01, 1.81106180e-01, 5.42956769e-01, -1.13606091e+03, 1.05642023e+01, 0.00000000e+00
1.40303910e-01, 9.61720273e-02, 6.09165311e-01, -1.54665735e+03, 5.69987154e+00, 0.00000000e+00
-1.66251719e-01, 1.70595109e-01, 5.39778233e-01, -1.39949121e+03, 5.18515778e+00, 0.00000000e+00
1.32873535e-01, 8.84828344e-02, 5.77522695e-01, -6.29334351e+02, 3.46394658e+00, 0.00000000e+00
-1.14782630e-02, 2.91179538e-01, 7.23469377e-01, -7.45372925e+02, 8.44229698e+00, 0.00000000e+00
5.39899096e-02, 4.86607462e-01, 6.63425148e-01, -8.28064880e+02, 1.52226677e+01, 0.00000000e+00
-8.57062042e-02, 3.84649038e-01, 7.35852897e-01, -8.69540833e+02, 1.81466293e+01, 0.00000000e+00
-1.33239165e-01, 1.28544211e-01, 5.12530148e-01, -2.58356110e+02, 3.51375246e+00, 0.00000000e+00
-7.23702386e-02, 3.70553106e-01, 7.40066946e-01, -7.51851624e+02, 1.10037346e+01, 0.00000000e+00
-1.88869536e-02, 2.85191566e-01, 7.18163371e-01, -7.57174866e+02, 9.57804775e+00, 0.00000000e+00
4.69680279e-02, 2.91109651e-01, 6.23330772e-01, -7.14104065e+02, 7.13079154e-01, 0.00000000e+00
5.23056127e-02, 2.64538199e-01, 6.72617793e-01, -7.23601563e+02, 2.76955843e+00, 0.00000000e+00
-1.09153330e-01, 1.23263128e-01, 5.57685614e-01, -1.08290247e+03, 2.42639408e+01, 0.00000000e+00
-3.94074954e-02, 3.66119623e-01, 8.13238382e-01, -6.72228821e+02, 6.80330467e+00, 0.00000000e+00
-1.07144579e-01, 1.09672911e-01, 5.26235402e-01, -1.84107678e+03, 1.41205158e+01, 0.00000000e+00
3.43854278e-02, 2.61700213e-01, 6.44576430e-01, -7.32106384e+02, 1.01107097e+00, 0.00000000e+00
-1.15825824e-01, 1.20442279e-01, 5.19478083e-01, -1.35176477e+03, 8.09083748e+00, 0.00000000e+00
4.45296802e-02, 3.20990980e-01, 6.54584110e-01, -7.11515747e+02, 1.61471272e+00, 0.00000000e+00
-8.15814435e-02, 1.75753027e-01, 6.71597719e-01, -5.46440735e+02, 1.51656237e+01, 0.00000000e+00
3.08168661e-02, 3.84620607e-01, 7.81183958e-01, -7.16450073e+02, 9.49978638e+00, 0.00000000e+00
3.45336832e-02, 3.76919895e-01, 7.56431639e-01, -7.21945435e+02, 8.08702564e+00, 0.00000000e+00
-7.31419325e-02, 1.74726844e-01, 6.69267535e-01, -6.12844604e+02, 1.55183716e+01, 0.00000000e+00
4.29301113e-02, 3.29241216e-01, 6.79409385e-01, -7.12985352e+02, 2.59774637e+00, 0.00000000e+00
-5.56548312e-02, 1.58991277e-01, 6.50409877e-01, -6.66456726e+02, 1.76684971e+01, 0.00000000e+00
9.73044261e-02, 3.96033287e-01, 6.31326735e-01, -7.52150635e+02, 7.64763212e+00, 0.00000000e+00
-3.76656428e-02, 2.65246302e-01, 6.84250057e-01, -7.88437195e+02, 5.30555248e+00, 0.00000000e+00
2.16974933e-02, 4.02665198e-01, 8.06248605e-01, -7.13242004e+02, 9.42715359e+00, 0.00000000e+00
-3.69128771e-02, 1.51884824e-01, 6.54785395e-01, -8.77243591e+02, 1.96188927e+01, 0.00000000e+00
-7.37844855e-02, 1.18890435e-01, 6.43609405e-01, -6.99788269e+02, 1.81028271e+01, 0.00000000e+00
-4.92386743e-02, 2.74817109e-01, 6.82227314e-01, -7.80430237e+02, 3.17886376e+00, 0.00000000e+00
-4.47960086e-02, 2.70431131e-01, 6.84433162e-01, -7.85121216e+02, 4.02827263e+00, 0.00000000e+00
-8.12276732e-03, 4.07976300e-01, 8.40934634e-01, -6.69063232e+02, 8.10505676e+00, 0.00000000e+00
-5.47666214e-02, 2.74544328e-01, 6.90951347e-01, -7.74569824e+02, 5.94132233e+00, 0.00000000e+00
5.57237379e-02, 4.57392395e-01, 6.90572083e-01, -7.46669739e+02, 8.82141304e+00, 0.00000000e+00
-5.10747135e-02, 3.04415226e-01, 7.23074615e-01, -7.76068237e+02, 7.61274624e+00, 0.00000000e+00
-4.87184301e-02, 3.19784015e-01, 7.47060299e-01, -7.33166748e+02, 1.27867136e+01, 0.00000000e+00
6.96699917e-02, 3.96643698e-01, 6.64771378e-01, -7.12069092e+02, 5.04709101e+00, 0.00000000e+00
-5.93736917e-02, 2.33473241e-01, 6.54760897e-01, -8.46572021e+02, 9.59795094e+00, 0.00000000e+00
-4.63621430e-02, 3.35152835e-01, 7.71045923e-01, -6.95029968e+02, 1.25241337e+01, 0.00000000e+00
-8.40915889e-02, 1.64993688e-01, 5.08590281e-01, -2.53804590e+03, 1.25420208e+01, 0.00000000e+00
-1.44236803e-01, 2.00627893e-01, 5.35419583e-01, -1.25712244e+03, 1.52373829e+01, 0.00000000e+00
-1.68191433e-01, 1.95681527e-01, 5.41590512e-01, -1.13585413e+03, 1.43358469e+01, 0.00000000e+00
3.83321047e-02, 4.91773874e-01, 6.74166799e-01, -7.71925110e+02, 7.36696672e+00, 0.00000000e+00
-1.69449672e-02, 2.69491374e-01, 6.98113084e-01, -7.74597778e+02, 6.56507015e+00, 0.00000000e+00
-8.47437978e-02, 3.24641436e-01, 6.59625530e-01, -6.78456848e+02, 1.44021254e+01, 0.00000000e+00
3.48582640e-02, 4.81446505e-01, 6.59231067e-01, -6.77606201e+02, 7.47253418e+00, 0.00000000e+00
-3.28853005e-03, 2.94767708e-01, 7.24992931e-01, -7.46828064e+02, 7.07618761e+00, 0.00000000e+00
6.10488988e-02, 4.26273763e-01, 6.83147848e-01, -7.13684021e+02, 7.63608074e+00, 0.00000000e+00
-9.11263973e-02, 1.09848090e-01, 4.97497708e-01, -9.89786133e+02, 2.31794567e+01, 0.00000000e+00
1.06113844e-01, 2.51960248e-01, 6.22015417e-01, -7.50522766e+02, 4.64057827e+00, 0.00000000e+00
1.06058113e-01, 2.97459126e-01, 6.49124861e-01, -6.46388794e+02, 1.22504625e+01, 0.00000000e+00
4.97735590e-02, 4.79980797e-01, 6.91503346e-01, -7.50679260e+02, 7.33272743e+00, 0.00000000e+00
3.79321165e-02, 3.57205659e-01, 7.30333090e-01, -7.26276550e+02, 6.15790987e+00, 0.00000000e+00
-6.57594576e-02, 1.09533817e-01, 6.44621372e-01, -8.36131348e+02, 1.87044163e+01, 0.00000000e+00
-2.80192234e-02, 4.03508186e-01, 8.32852304e-01, -7.36305847e+02, 9.38562965e+00, 0.00000000e+00
-5.78247532e-02, 2.96175241e-01, 7.06666946e-01, -7.61951172e+02, 2.45729947e+00, 0.00000000e+00
6.07650541e-02, 2.86608636e-01, 6.25309706e-01, -7.13377502e+02, 1.22485304e+00, 0.00000000e+00
-7.37949237e-02, 1.18633851e-01, 4.87489790e-01, -1.07640686e+03, 3.07951202e+01, 0.00000000e+00
-6.58013225e-02, 1.26148880e-01, 4.95828271e-01, -1.26788269e+03, 3.29481392e+01, 0.00000000e+00
-3.16866003e-02, 1.29672185e-01, 6.48499072e-01, -9.56497314e+02, 1.72906704e+01, 0.00000000e+00
-5.36652505e-02, 2.14394599e-01, 6.31376624e-01, -8.45007141e+02, 8.83485413e+00, 0.00000000e+00
4.45333719e-02, 2.31803909e-01, 6.31440103e-01, -7.73449707e+02, 8.89972973e+00, 0.00000000e+00
-5.68153411e-02, 3.08562219e-01, 7.11022377e-01, -7.64552063e+02, 9.77000535e-01, 0.00000000e+00
-1.44928798e-01, 1.48754373e-01, 5.37412524e-01, -1.27995825e+03, 5.84614611e+00, 0.00000000e+00
1.25161007e-01, 7.69293159e-02, 5.78774393e-01, -9.56092957e+02, 6.46544695e+00, 0.00000000e+00
-1.29363192e-02, 2.85394967e-01, 7.16706455e-01, -7.57468567e+02, 7.03318501e+00, 0.00000000e+00
-8.20764154e-02, 1.12873897e-01, 4.89790082e-01, -8.65687500e+02, 3.04140377e+01, 0.00000000e+00
4.04091999e-02, 2.56910503e-01, 6.54383540e-01, -7.27700562e+02, 1.87398791e+00, 0.00000000e+00
1.44099053e-02, 2.82228976e-01, 6.98129654e-01, -7.44047546e+02, 5.61419344e+00, 0.00000000e+00
-3.05442661e-02, 2.52379507e-01, 6.69439256e-01, -7.99136719e+02, 4.14546871e+00, 0.00000000e+00
-4.68801446e-02, 1.07603945e-01, 6.44170463e-01, -9.44782837e+02, 1.93496361e+01, 0.00000000e+00
4.37807851e-02, 4.91827846e-01, 6.85850501e-01, -7.58894531e+02, 7.62137222e+00, 0.00000000e+00
4.60668430e-02, 2.01794550e-01, 5.59273601e-01, -8.22166077e+02, 1.28310394e+01, 0.00000000e+00
2.13688109e-02, 4.79788840e-01, 6.74352407e-01, -7.39054810e+02, 3.34583712e+00, 0.00000000e+00
-4.50463519e-02, 2.60587782e-01, 6.65365636e-01, -7.92867920e+02, 1.89293587e+00, 0.00000000e+00
-7.13683367e-02, 1.36155427e-01, 6.41082346e-01, -5.31389771e+02, 1.98098984e+01, 0.00000000e+00
-7.25338385e-02, 1.61043644e-01, 6.55070364e-01, -5.86242371e+02, 1.71202259e+01, 0.00000000e+00
1.14780843e-01, 9.07030180e-02, 6.20779395e-01, -7.37535767e+02, 1.03734112e+01, 0.00000000e+00
8.75387117e-02, 2.97356278e-01, 6.40183926e-01, -7.07126526e+02, 7.28524017e+00, 0.00000000e+00
7.57679194e-02, 2.17325166e-01, 5.69409788e-01, -7.42385254e+02, 1.02482548e+01, 0.00000000e+00
-7.08810911e-02, 2.17427611e-01, 6.02640986e-01, -7.74679321e+02, 1.13089523e+01, 0.00000000e+00
9.69391018e-02, 2.38192692e-01, 5.96793234e-01, -7.44889282e+02, 6.82364178e+00, 0.00000000e+00
7.97356889e-02, 2.97446340e-01, 6.40109479e-01, -7.11740234e+02, 4.51920795e+00, 0.00000000e+00
-7.51270726e-02, 2.53109992e-01, 6.03521228e-01, -5.92786072e+02, 1.50850258e+01, 0.00000000e+00
8.12810659e-02, 4.41013157e-01, 6.27033293e-01, -8.51504578e+02, 1.60613060e+01, 0.00000000e+00
-6.75871447e-02, 2.67765880e-01, 6.00693941e-01, -5.71735413e+02, 1.42484465e+01, 0.00000000e+00
9.51270163e-02, 4.12994444e-01, 6.30373240e-01, -8.85419739e+02, 1.37337360e+01, 0.00000000e+00
8.94020423e-02, 3.88465464e-01, 6.40503049e-01, -7.15359924e+02, 5.16456985e+00, 0.00000000e+00
-5.46561182e-02, 2.68509448e-01, 6.84974134e-01, -7.83463440e+02, 8.29868031e+00, 0.00000000e+00
3.17138135e-02, 2.25721091e-01, 6.11091554e-01, -8.83393616e+02, 9.80395985e+00, 0.00000000e+00
1.31476924e-01, 9.98268500e-02, 6.17361367e-01, -1.12472900e+03, 7.79695797e+00, 0.00000000e+00
2.98086181e-02, 2.10598111e-01, 5.82887232e-01, -1.07925696e+03, 1.25628128e+01, 0.00000000e+00
-8.69974121e-02, 3.82188559e-01, 7.20614731e-01, -8.26328857e+02, 1.81216202e+01, 0.00000000e+00
-5.62347025e-02, 3.26980054e-01, 7.17179358e-01, -8.25838013e+02, 7.89445162e+00, 0.00000000e+00
1.24760188e-01, 9.61004347e-02, 5.67527890e-01, -2.38586914e+02, 7.06418037e+00, 0.00000000e+00
1.85534637e-02, 2.83393234e-01, 6.94837689e-01, -7.36583679e+02, 4.76233864e+00, 0.00000000e+00
4.98325676e-02, 4.75242674e-01, 6.47665381e-01, -5.86809326e+02, 1.24134789e+01, 0.00000000e+00
-1.25829726e-01, 1.39216915e-01, 5.35466492e-01, -9.84766907e+02, 6.99933767e+00, 0.00000000e+00
-1.15752615e-01, 1.35385305e-01, 5.50104618e-01, -9.28389587e+02, 1.71553440e+01, 0.00000000e+00
-1.03645712e-01, 1.17837235e-01, 5.34991503e-01, -1.91793652e+03, 1.61412773e+01, 0.00000000e+00
-6.30843118e-02, 2.97798514e-01, 6.15610361e-01, -5.62088074e+02, 1.55686932e+01, 0.00000000e+00
1.18334621e-01, 1.00868240e-01, 6.23373866e-01, -6.92565979e+02, 1.04230509e+01, 0.00000000e+00
7.04329088e-02, 2.82454729e-01, 6.20528042e-01, -7.25912659e+02, 1.65707684e+00, 0.00000000e+00
-4.48374599e-02, 2.03717530e-01, 6.04327440e-01, -8.25691101e+02, 9.71078205e+00, 0.00000000e+00
-6.31940812e-02, 2.06824854e-01, 6.01480782e-01, -8.95210999e+02, 1.44513788e+01, 0.00000000e+00
-4.97296900e-02, 3.56013149e-01, 7.83573091e-01, -7.04329834e+02, 1.00975542e+01, 0.00000000e+00
-7.06550628e-02, 1.42928109e-01, 5.09264886e-01, -1.74393713e+03, 2.00044003e+01, 0.00000000e+00
-4.16480154e-02, 3.68606687e-01, 8.10103357e-01, -6.83728333e+02, 8.20580292e+00, 0.00000000e+00
7.95998871e-02, 3.81119430e-01, 6.46659613e-01, -7.11460571e+02, 4.14363766e+00, 0.00000000e+00
-1.14059314e-01, 1.82312846e-01, 5.32535613e-01, -1.47073657e+03, 2.12660065e+01, 0.00000000e+00
-7.70117342e-02, 3.28695387e-01, 6.56924844e-01, -6.67611572e+02, 1.62178020e+01, 0.00000000e+00
-6.39741197e-02, 3.65412295e-01, 7.31113970e-01, -8.79057617e+02, 1.40997028e+01, 0.00000000e+00
-3.92901674e-02, 3.86691719e-01, 8.25175107e-01, -7.14768982e+02, 9.40202332e+00, 0.00000000e+00
-6.99450225e-02, 3.80691230e-01, 7.27042139e-01, -9.05616638e+02, 1.76171818e+01, 0.00000000e+00
-5.65502036e-04, 2.76667655e-01, 7.01160192e-01, -7.58045715e+02, 5.73072290e+00, 0.00000000e+00
-7.18899816e-02, 3.73463243e-01, 7.36231565e-01, -7.75660400e+02, 1.42713270e+01, 0.00000000e+00
-7.59261847e-02, 3.72951359e-01, 6.97422683e-01, -7.74542419e+02, 1.86287823e+01, 0.00000000e+00
2.79262681e-02, 2.41706014e-01, 6.21126175e-01, -7.87962341e+02, 5.08165979e+00, 0.00000000e+00
7.03299325e-03, 2.79567420e-01, 6.99427009e-01, -7.51122559e+02, 5.78767586e+00, 0.00000000e+00
1.04464650e-01, 8.06472301e-02, 6.09227002e-01, -1.05097913e+03, 1.25233870e+01, 0.00000000e+00
4.53628376e-02, 3.10780853e-01, 6.43905163e-01, -7.13982788e+02, 1.13253164e+00, 0.00000000e+00
-5.19538559e-02, 2.70505697e-01, 6.83547556e-01, -7.88310120e+02, 3.46754646e+00, 0.00000000e+00
1.06425166e-01, 7.12349042e-02, 5.88382602e-01, -1.70797021e+03, 1.06982565e+01, 0.00000000e+00
2.81155873e-02, 3.89792562e-01, 7.81340122e-01, -7.22184021e+02, 1.07090807e+01, 0.00000000e+00
3.95316817e-02, 3.48955423e-01, 7.05507874e-01, -7.20601624e+02, 4.32957029e+00, 0.00000000e+00
4.20306809e-02, 3.34973216e-01, 6.80045962e-01, -7.12567688e+02, 3.01670265e+00, 0.00000000e+00
-5.55683151e-02, 2.02644542e-01, 6.04366362e-01, -8.61283386e+02, 1.37934933e+01, 0.00000000e+00
-5.40323742e-02, 2.34444514e-01, 6.51234865e-01, -8.30464722e+02, 7.25109863e+00, 0.00000000e+00
8.23557302e-02, 1.31424814e-01, 7.07967877e-01, -7.73262939e+02, 1.17931137e+01, 0.00000000e+00
7.12032467e-02, 1.22753441e-01, 6.95682228e-01, -7.39050537e+02, 1.14626770e+01, 0.00000000e+00
7.48286545e-02, 1.31521881e-01, 7.19584048e-01, -7.19402588e+02, 9.64652348e+00, 0.00000000e+00
-1.39398752e-02, 4.12921131e-01, 8.30546796e-01, -7.06393005e+02, 8.92306519e+00, 0.00000000e+00
-5.25056720e-02, 3.05788100e-01, 7.20210016e-01, -7.64664612e+02, 3.13867807e+00, 0.00000000e+00
-5.43994978e-02, 2.54494429e-01, 6.71093106e-01, -7.94987854e+02, 7.24093199e+00, 0.00000000e+00
8.54620859e-02, 1.42353013e-01, 7.28612006e-01, -8.28594482e+02, 1.17535200e+01, 0.00000000e+00
9.91335139e-02, 3.94868523e-01, 6.18392706e-01, -8.01658936e+02, 1.05241671e+01, 0.00000000e+00
7.88107440e-02, 1.42124161e-01, 7.36250937e-01, -7.18387390e+02, 8.57295418e+00, 0.00000000e+00
8.95297900e-02, 3.65595192e-01, 6.28547907e-01, -7.09495422e+02, 4.32629681e+00, 0.00000000e+00
-1.44398391e-01, 3.83321404e-01, 5.02890050e-01, -1.16265356e+03, 2.03813076e+01, 0.00000000e+00
-1.45109221e-01, 3.83593500e-01, 4.92138743e-01, -1.23204187e+03, 2.25293274e+01, 0.00000000e+00
-1.38551369e-01, 3.97711813e-01, 5.00508130e-01, -1.05187244e+03, 1.98573627e+01, 0.00000000e+00
-5.15803434e-02, 3.22529793e-01, 7.41331041e-01, -7.49550476e+02, 1.01276884e+01, 0.00000000e+00
-1.39386967e-01, 3.98031652e-01, 4.87869173e-01, -1.06904919e+03, 2.47411346e+01, 0.00000000e+00
-5.06550148e-02, 3.39271486e-01, 7.62452066e-01, -7.07339600e+02, 1.28177948e+01, 0.00000000e+00
-7.00480193e-02, 3.13246936e-01, 6.36267602e-01, -6.62896240e+02, 1.69954071e+01, 0.00000000e+00
8.72030258e-02, 1.53531760e-01, 7.36777306e-01, -8.49043701e+02, 1.21028547e+01, 0.00000000e+00
-6.63115531e-02, 1.27932400e-01, 5.05539894e-01, -1.23405896e+03, 3.06555195e+01, 0.00000000e+00
1.35517448e-01, 1.05360471e-01, 5.92220962e-01, -1.51800598e+03, 5.70819712e+00, 0.00000000e+00
8.02093893e-02, 1.53291136e-01, 7.44809270e-01, -7.37677734e+02, 9.85857296e+00, 0.00000000e+00
-8.95731077e-02, 1.64061755e-01, 5.23284495e-01, -2.09775928e+03, 1.51742115e+01, 0.00000000e+00
3.97782139e-02, 2.34369755e-01, 6.31038189e-01, -7.66333740e+02, 7.11769390e+00, 0.00000000e+00
-1.44833550e-01, 1.84820205e-01, 5.45495570e-01, -1.09524524e+03, 1.50249357e+01, 0.00000000e+00
8.55389982e-02, 1.64158493e-01, 7.36782432e-01, -8.68510254e+02, 1.14573851e+01, 0.00000000e+00
7.88876489e-02, 1.63929686e-01, 7.44421363e-01, -7.04580261e+02, 9.11360741e+00, 0.00000000e+00
1.55221177e-02, 2.74075300e-01, 6.87726676e-01, -7.40877014e+02, 4.25411892e+00, 0.00000000e+00
2.89337225e-02, 4.85095829e-01, 6.91133201e-01, -7.33544434e+02, 6.77415895e+00, 0.00000000e+00
7.49749318e-02, 1.72998354e-01, 7.35125124e-01, -7.82735779e+02, 9.00792980e+00, 0.00000000e+00
2.37517171e-02, 4.85044539e-01, 6.80021405e-01, -7.38233948e+02, 3.95121241e+00, 0.00000000e+00
2.15752609e-03, 2.58567631e-01, 6.77327454e-01, -7.60246094e+02, 4.69835615e+00, 0.00000000e+00
6.96490854e-02, 1.63198262e-01, 7.43551791e-01, -6.78080627e+02, 5.20489025e+00, 0.00000000e+00
-1.07899964e-01, 1.29537612e-01, 5.44224024e-01, -1.17785498e+03, 1.96297626e+01, 0.00000000e+00
2.23794654e-02, 4.94160444e-01, 6.76718116e-01, -7.38716614e+02, 2.83181405e+00, 0.00000000e+00
6.71161190e-02, 1.72376126e-01, 7.34385431e-01, -7.07688416e+02, 6.60750198e+00, 0.00000000e+00
8.06328878e-02, 1.73193023e-01, 7.28627026e-01, -9.10462769e+02, 1.16182919e+01, 0.00000000e+00
7.12498128e-02, 1.79719597e-01, 7.17075527e-01, -7.76171875e+02, 1.05525751e+01, 0.00000000e+00
4.02921215e-02, 4.52345788e-01, 6.95623755e-01, -7.11175598e+02, 9.19282627e+00, 0.00000000e+00
9.93485823e-02, 2.77389616e-01, 6.33718610e-01, -7.13052368e+02, 8.34268570e+00, 0.00000000e+00
-5.88261522e-03, 5.71172059e-01, 7.00884640e-01, -1.11074463e+03, 8.34353638e+00, 0.00000000e+00
5.25743375e-03, 5.63879490e-01, 6.84580028e-01, -1.08475647e+03, 7.90567303e+00, 0.00000000e+00
3.77570977e-04, 5.58918953e-01, 7.04444110e-01, -9.83303894e+02, 8.16698551e+00, 0.00000000e+00
-5.99567518e-02, 1.42836526e-01, 6.39217973e-01, -5.15840149e+02, 2.15334702e+01, 0.00000000e+00
3.70326824e-02, 3.62937659e-01, 7.30969727e-01, -7.26346497e+02, 6.10956383e+00, 0.00000000e+00
1.67534873e-02, 4.05593991e-01, 7.95398653e-01, -7.18693970e+02, 9.84582043e+00, 0.00000000e+00
3.46331783e-02, 4.73828644e-01, 6.96509421e-01, -7.23143250e+02, 9.50288391e+00, 0.00000000e+00
-6.87148795e-02, 1.16177231e-01, 4.96221066e-01, -1.19008008e+03, 3.29106064e+01, 0.00000000e+00
-5.44534586e-02, 3.24379206e-01, 7.35205948e-01, -7.51189636e+02, 6.64762449e+00, 0.00000000e+00
1.34636596e-01, 1.05370715e-01, 6.04985595e-01, -1.62742505e+03, 7.53284168e+00, 0.00000000e+00
-7.72450343e-02, 1.10537454e-01, 4.98094022e-01, -1.12857410e+03, 3.42269897e+01, 0.00000000e+00
1.28521100e-01, 1.05839066e-01, 5.76907933e-01, -1.00887689e+03, 6.06680155e+00, 0.00000000e+00
-1.60864890e-02, 2.55613267e-01, 6.76808774e-01, -7.86618286e+02, 4.89067554e+00, 0.00000000e+00
1.72500294e-02, 2.50726700e-01, 6.52922451e-01, -7.56927856e+02, 4.73292828e+00, 0.00000000e+00
3.79304923e-02, 4.74961907e-01, 6.51795506e-01, -5.72186768e+02, 7.76754045e+00, 0.00000000e+00
1.21239899e-02, 5.50913692e-01, 6.86294556e-01, -9.78715149e+02, 7.50926447e+00, 0.00000000e+00
6.75825700e-02, 2.83349216e-01, 6.10721350e-01, -7.26783997e+02, 6.19245112e-01, 0.00000000e+00
-3.66671048e-02, 1.15682431e-01, 6.42154932e-01, -8.80936890e+02, 1.69413662e+01, 0.00000000e+00
-1.09143546e-02, 5.55561304e-01, 7.11691022e-01, -7.82416626e+02, 8.27423286e+00, 0.00000000e+00
-5.15417047e-02, 1.11080416e-01, 6.33942962e-01, -5.96615295e+02, 1.90710964e+01, 0.00000000e+00
7.65139908e-02, 3.17703545e-01, 6.24610245e-01, -7.14765747e+02, 2.44173050e+00, 0.00000000e+00
5.12499623e-02, 3.20620984e-01, 6.36725187e-01, -7.11668762e+02, 1.38138294e+00, 0.00000000e+00
6.56559542e-02, 4.60383594e-01, 6.35441780e-01, -5.98547241e+02, 1.53111677e+01, 0.00000000e+00
5.36628366e-02, 2.08794296e-01, 5.54834127e-01, -6.92846252e+02, 1.15969229e+01, 0.00000000e+00
4.53566797e-02, 4.22750235e-01, 6.88562870e-01, -7.02401367e+02, 8.34829521e+00, 0.00000000e+00
-5.99797405e-02, 1.20918542e-01, 6.32878780e-01, -4.46642700e+02, 2.02242947e+01, 0.00000000e+00
-3.88183147e-02, 2.47653812e-01, 6.46738350e-01, -8.02598938e+02, 1.19397414e+00, 0.00000000e+00
1.02555543e-01, 2.55154341e-01, 6.19061291e-01, -7.46339294e+02, 5.33261442e+00, 0.00000000e+00
9.34627801e-02, 2.94245243e-01, 6.39712811e-01, -6.83212830e+02, 1.06740055e+01, 0.00000000e+00
1.00043602e-01, 9.50098559e-02, 6.16129696e-01, -7.30710144e+02, 1.19220095e+01, 0.00000000e+00
7.52180517e-02, 1.22173399e-01, 6.75858140e-01, -7.29964111e+02, 1.31119938e+01, 0.00000000e+00
6.28357232e-02, 1.30236149e-01, 7.16279924e-01, -7.30681213e+02, 9.42656612e+00, 0.00000000e+00
1.56971999e-03, 4.14009184e-01, 8.18483949e-01, -7.04780396e+02, 7.46440744e+00, 0.00000000e+00
6.95721731e-02, 1.41392782e-01, 7.35381365e-01, -7.01788574e+02, 6.65256548e+00, 0.00000000e+00
8.56449604e-02, 4.18475151e-01, 6.13428652e-01, -7.89431763e+02, 1.34740181e+01, 0.00000000e+00
9.96897742e-02, 3.72728318e-01, 6.14477158e-01, -7.58570618e+02, 1.09558115e+01, 0.00000000e+00
9.82673392e-02, 3.72813761e-01, 5.97332299e-01, -8.17079590e+02, 1.44244118e+01, 0.00000000e+00
-1.44977957e-01, 3.59667748e-01, 4.93579805e-01, -1.20176379e+03, 2.47136116e+01, 0.00000000e+00
4.20824625e-03, 5.38547635e-01, 7.02191472e-01, -7.95370789e+02, 7.32181740e+00, 0.00000000e+00
7.04953894e-02, 1.52522117e-01, 7.43894994e-01, -6.87933044e+02, 4.84246397e+00, 0.00000000e+00
