
[Name]
Plane 3

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ]
1.23614535e-01, 1.01535559e-01, 5.68175614e-01, 3.01595306e+00, 3.03588009e+00, 0.00000000e+00
1.34636581e-01, 1.05370812e-01, 6.04985595e-01, -2.72187836e+02, 2.29097843e+00, 0.00000000e+00
1.29013196e-01, 1.10019714e-01, 5.86588740e-01, -2.38014633e+02, 2.21676517e+00, 0.00000000e+00
1.38095856e-01, 1.02159791e-01, 5.94982088e-01, -2.22358261e+02, 2.34314442e+00, 0.00000000e+00
1.28521085e-01, 1.05839133e-01, 5.76907933e-01, -1.22691887e+02, 2.55980039e+00, 0.00000000e+00
1.26061186e-01, 1.08479790e-01, 6.13426745e-01, -2.14102417e+02, 2.42487645e+00, 0.00000000e+00
1.25081331e-01, 1.13548867e-01, 5.96154213e-01, -3.09066803e+02, 2.42518210e+00, 0.00000000e+00
-1.44458547e-01, 9.00901631e-02, 5.25818765e-01, -3.28670807e+02, 7.39157867e+00, 0.00000000e+00
1.17432758e-01, 1.15834489e-01, 6.03855669e-01, -2.43636353e+02, 3.60449028e+00, 0.00000000e+00
-1.33712277e-01, 7.77377412e-02, 5.32818556e-01, -2.62599060e+02, 6.07108784e+00, 0.00000000e+00
-1.09744892e-01, 8.67913663e-02, 5.33204973e-01, -1.86597122e+02, 4.71817493e+00, 0.00000000e+00
-2.18158048e-02, 2.87973434e-01, 3.29767823e-01, -1.26121124e+02, 2.35714602e+00, 0.00000000e+00
-2.20923591e-02, 2.88165480e-01, 3.31068605e-01, -1.47030380e+02, 2.16807818e+00, 0.00000000e+00
-2.23374479e-02, 2.87966371e-01, 3.31183314e-01, -1.41466431e+02, 3.58506727e+00, 0.00000000e+00
-2.48182882e-02, 2.88010865e-01, 3.45493942e-01, -9.05657043e+01, 5.81753302e+00, 0.00000000e+00
-1.21156886e-01, 1.76040217e-01, 4.84390676e-01, 6.90760727e+01, 3.65920377e+00, 0.00000000e+00
1.15087934e-01, 7.84522220e-02, 5.71168125e-01, -1.05522667e+02, 5.02383852e+00, 0.00000000e+00
-2.05712747e-02, 2.76754618e-01, 3.31821531e-01, -1.10261627e+02, 5.34878635e+00, 0.00000000e+00
1.10485271e-01, 8.52779374e-02, 5.62337637e-01, 1.69477806e+01, 4.23946381e+00, 0.00000000e+00
-1.44838795e-01, 2.06879646e-01, 5.17263710e-01, -9.62108887e+02, 5.04608917e+00, 0.00000000e+00
-1.27403244e-01, 7.73437917e-02, 5.32130539e-01, -2.15526367e+02, 5.50655985e+00, 0.00000000e+00
-1.22659564e-01, 8.34637433e-02, 5.26949048e-01, -1.20774254e+02, 4.82800245e+00, 0.00000000e+00
1.18036754e-01, 9.72261056e-02, 5.63368440e-01, 9.19797440e+01, 3.20140147e+00, 0.00000000e+00
1.14967994e-01, 9.74135995e-02, 5.60764372e-01, 1.11579765e+02, 3.88802600e+00, 0.00000000e+00
-1.61195010e-01, 2.09564745e-01, 5.13158798e-01, -7.75265564e+02, 3.62645364e+00, 0.00000000e+00
-1.58102810e-01, 1.93700343e-01, 4.95079041e-01, 1.15234253e+02, 3.66039848e+00, 0.00000000e+00
-1.26720771e-01, 8.52844864e-02, 5.24198890e-01, -1.21177345e+02, 5.11675310e+00, 0.00000000e+00
-1.29530802e-01, 7.79868662e-02, 5.31353354e-01, -2.28798431e+02, 5.62521124e+00, 0.00000000e+00
-7.03068227e-02, 2.07331136e-01, 6.92478180e-01, -1.16802971e+02, 4.71725178e+00, 0.00000000e+00
9.63224173e-02, 7.34632015e-02, 5.87571442e-01, -3.71978516e+02, 4.35278082e+00, 0.00000000e+00
-9.26722288e-02, 2.24900931e-01, 7.16323078e-01, -7.91522064e+01, 6.84486341e+00, 0.00000000e+00
-1.30677864e-01, 8.63890350e-02, 5.23020327e-01, -1.68856094e+02, 5.41757536e+00, 0.00000000e+00
-1.31659389e-01, 7.81354308e-02, 5.31582355e-01, -2.51689743e+02, 5.82383680e+00, 0.00000000e+00
-4.95311171e-02, 1.74901471e-01, 7.23498166e-01, -1.26012558e+02, 5.47940540e+00, 0.00000000e+00
-1.43438637e-01, 9.05438587e-02, 5.24993122e-01, -3.56183685e+02, 7.39756870e+00, 0.00000000e+00
-1.34562805e-01, 8.65538791e-02, 5.23606420e-01, -2.15642715e+02, 6.29814959e+00, 0.00000000e+00
-1.56202242e-01, 1.44958138e-01, 5.13464808e-01, -4.32608643e+02, 2.54329467e+00, 0.00000000e+00
-5.04412241e-02, 1.89991310e-01, 6.79443955e-01, -1.08254143e+02, 5.05615616e+00, 0.00000000e+00
1.07448041e-01, 1.16228260e-01, 6.07360184e-01, -1.75890762e+02, 5.45690870e+00, 0.00000000e+00
-1.43883616e-01, 1.82094485e-01, 4.86929715e-01, 2.33954819e+02, 4.91875124e+00, 0.00000000e+00
-4.13921885e-02, 1.81427017e-01, 6.85769200e-01, -1.34136963e+02, 6.48403025e+00, 0.00000000e+00
-2.22624261e-02, 2.88273364e-01, 3.31876516e-01, -1.30301727e+02, 3.61402750e+00, 0.00000000e+00
-1.45974711e-01, 1.36699051e-01, 5.05357087e-01, -1.81101913e+02, 2.21973276e+00, 0.00000000e+00
-1.55604467e-01, 1.48560315e-01, 4.99920368e-01, -5.92221375e+01, 1.39050782e+00, 0.00000000e+00
-1.04800679e-01, 1.73355103e-01, 4.88495678e-01, -1.80478683e+02, 3.12822318e+00, 0.00000000e+00
-2.07089782e-02, 2.77287185e-01, 3.35535139e-01, -1.03890770e+02, 5.20970106e+00, 0.00000000e+00
-1.24643773e-01, 1.97371587e-01, 5.15225947e-01, -9.99659973e+02, 6.27214670e+00, 0.00000000e+00
1.00713998e-01, 7.25171268e-02, 5.80791771e-01, -3.00837921e+02, 4.58877993e+00, 0.00000000e+00
-2.14243419e-02, 2.80053914e-01, 3.54827136e-01, -8.76345749e+01, 5.93594599e+00, 0.00000000e+00
8.87561589e-02, 1.06713399e-01, 6.06106460e-01, -8.09883270e+01, 7.79163504e+00, 0.00000000e+00
-1.68628514e-01, 2.02813789e-01, 5.04709423e-01, -2.32880371e+02, 2.34419441e+00, 0.00000000e+00
7.18420148e-02, 8.58237520e-02, 5.88822722e-01, -3.26738220e+02, 5.33267975e+00, 0.00000000e+00
8.42702910e-02, 2.08912134e-01, 6.11384749e-01, -9.13481293e+01, 4.71690512e+00, 0.00000000e+00
7.20590428e-02, 2.08388805e-01, 6.11470103e-01, -8.42149582e+01, 3.14645839e+00, 0.00000000e+00
8.14263895e-02, 2.16310710e-01, 6.20893478e-01, -8.45462341e+01, 4.71592474e+00, 0.00000000e+00
9.04046223e-02, 2.23903537e-01, 6.29925430e-01, -9.03895111e+01, 3.91385055e+00, 0.00000000e+00
9.59355533e-02, 2.23767757e-01, 6.25496209e-01, -9.33213348e+01, 4.34667349e+00, 0.00000000e+00
1.02592275e-01, 2.32245028e-01, 6.33548856e-01, -1.02751434e+02, 4.16554928e+00, 0.00000000e+00
-3.89629900e-02, 1.71004459e-01, 6.97691202e-01, -1.51007706e+02, 6.35595655e+00, 0.00000000e+00
6.56867847e-02, 1.02431901e-01, 5.91338634e-01, -1.27728050e+02, 5.55848789e+00, 0.00000000e+00
-1.59382731e-01, 1.47642896e-01, 5.13041496e-01, -5.17648071e+02, 2.10038972e+00, 0.00000000e+00
3.01557928e-02, 3.18490684e-01, 3.32881719e-01, -1.05219765e+02, 6.98193789e+00, 0.00000000e+00
-2.14012023e-02, 3.06635857e-01, 3.33058894e-01, -1.05702995e+02, 6.28491974e+00, 0.00000000e+00
-1.20490007e-01, 1.54432416e-01, 7.08620489e-01, -1.94802704e+02, 7.86593533e+00, 0.00000000e+00
-1.86474100e-02, 2.71698922e-01, 3.43417704e-01, -9.20545197e+01, 5.39273167e+00, 0.00000000e+00
3.28827649e-02, 2.67318726e-01, 2.86213964e-01, -1.28564558e+01, 7.56134367e+00, 0.00000000e+00
-1.64392382e-01, 1.55733138e-01, 5.04956961e-01, -3.06533722e+02, 1.72890151e+00, 0.00000000e+00
-1.09038234e-01, 1.55873552e-01, 6.75983191e-01, -1.00683006e+02, 6.68866587e+00, 0.00000000e+00
-1.18496247e-01, 1.93269283e-01, 5.15151620e-01, -1.06524500e+03, 6.23690462e+00, 0.00000000e+00
-1.08361021e-01, 2.26623982e-01, 7.23391771e-01, 3.07601810e+00, 5.04459190e+00, 0.00000000e+00
-1.10249899e-01, 1.77549273e-01, 6.82190239e-01, 1.42896318e+01, 8.49057293e+00, 0.00000000e+00
-1.49883870e-02, 3.15377474e-01, 3.31192136e-01, -1.04816200e+02, 5.03412294e+00, 0.00000000e+00
-1.11329369e-01, 2.04081893e-01, 7.00975716e-01, 8.87227478e+01, 6.35884333e+00, 0.00000000e+00
2.61559039e-02, 3.30287665e-01, 3.53116274e-01, -8.85279922e+01, 5.36044168e+00, 0.00000000e+00
-5.76456040e-02, 1.67846128e-01, 7.31826603e-01, -1.06639771e+02, 4.36070251e+00, 0.00000000e+00
-1.01206422e-01, 1.33770853e-01, 6.94872260e-01, -1.54679962e+02, 6.09495926e+00, 0.00000000e+00
-7.81526268e-02, 1.20077893e-01, 6.81119978e-01, -1.32770081e+02, 4.84379578e+00, 0.00000000e+00
-6.44988567e-02, 1.24525055e-01, 6.89799428e-01, -1.17792397e+02, 4.93309402e+00, 0.00000000e+00
-5.80039993e-02, 1.42279208e-01, 7.09844589e-01, -1.06182396e+02, 3.78865147e+00, 0.00000000e+00
-1.66633248e-01, 9.99589935e-02, 5.41330159e-01, -2.93159088e+02, 3.41550517e+00, 0.00000000e+00
-1.65059298e-01, 9.52248126e-02, 5.38685918e-01, -2.79953583e+02, 2.42408872e+00, 0.00000000e+00
-9.80791897e-02, 1.76173747e-01, 5.00481546e-01, -9.00545532e+02, 4.62100887e+00, 0.00000000e+00
-1.61094576e-01, 1.14570335e-01, 5.40754318e-01, -4.31746216e+02, 8.51464081e+00, 0.00000000e+00
-3.68063780e-03, 2.51345754e-01, 3.03288817e-01, -1.18812584e+02, 4.80799150e+00, 0.00000000e+00
-1.18725374e-01, 1.51231036e-01, 7.10532367e-01, -2.14601471e+02, 8.14208603e+00, 0.00000000e+00
-1.11317612e-01, 1.46172866e-01, 6.86324179e-01, -1.62688217e+02, 6.21287870e+00, 0.00000000e+00
1.32921003e-02, 2.49028653e-01, 2.84596056e-01, -8.55022621e+00, 6.16685295e+00, 0.00000000e+00
-6.08568732e-03, 3.22724134e-01, 3.32543612e-01, -9.18221664e+01, 5.00548935e+00, 0.00000000e+00
-1.16115443e-01, 1.48206234e-01, 7.10966408e-01, -1.73285995e+02, 7.13807154e+00, 0.00000000e+00
-1.39538199e-01, 9.10707638e-02, 5.09746730e-01, -3.22913025e+02, 5.82889891e+00, 0.00000000e+00
-9.69104022e-02, 1.29475310e-01, 6.88720345e-01, -1.48094528e+02, 5.05045080e+00, 0.00000000e+00
-1.43028393e-01, 9.50786769e-02, 5.02996206e-01, 1.78165112e+01, 4.61387014e+00, 0.00000000e+00
-1.44948557e-01, 1.32530302e-01, 5.48154593e-01, -1.92547684e+02, 5.21289682e+00, 0.00000000e+00
-1.34752572e-01, 1.37268633e-01, 5.49771786e-01, -1.85275726e+02, 5.85512877e+00, 0.00000000e+00
-1.40242487e-01, 1.03306264e-01, 5.09562552e-01, 2.15645569e+02, 4.13445854e+00, 0.00000000e+00
-1.73777774e-01, 1.08793586e-01, 5.37274599e-01, -3.46086517e+02, 6.97590065e+00, 0.00000000e+00
9.54913273e-02, 2.12741837e-01, 6.10749781e-01, -1.17790421e+02, 4.41304874e+00, 0.00000000e+00
-1.27356634e-01, 1.39264286e-01, 5.46220362e-01, -1.88424484e+02, 4.44896030e+00, 0.00000000e+00
-1.46269590e-01, 1.10172175e-01, 5.15889287e-01, 9.29406128e+01, 5.80837154e+00, 0.00000000e+00
9.96326953e-02, 2.24116355e-01, 6.24046504e-01, -9.76658478e+01, 4.15530586e+00, 0.00000000e+00
-1.59294441e-01, 1.14777088e-01, 5.21493673e-01, -5.54149841e+02, 8.56002140e+00, 0.00000000e+00
-1.72172025e-01, 1.13589920e-01, 5.32038629e-01, -5.31684265e+02, 6.59883213e+00, 0.00000000e+00
-1.53301954e-01, 1.25779510e-01, 5.41662991e-01, -4.38630096e+02, 5.88371086e+00, 0.00000000e+00
6.08537272e-02, 9.62209925e-02, 5.86582780e-01, -1.99117142e+02, 6.03659487e+00, 0.00000000e+00
-2.28671376e-02, 2.86709756e-01, 3.67802918e-01, -7.14165039e+01, 6.89021492e+00, 0.00000000e+00
-1.25523016e-01, 1.36310786e-01, 5.54139256e-01, -1.83564987e+02, 5.68691158e+00, 0.00000000e+00
-1.64680704e-01, 9.96258259e-02, 5.38424909e-01, -3.42424408e+02, 2.17326617e+00, 0.00000000e+00
-1.41852826e-01, 2.05435649e-01, 5.22395849e-01, -8.46092590e+02, 5.56261492e+00, 0.00000000e+00
1.75004471e-02, 3.27275127e-01, 3.38120311e-01, -1.00297440e+02, 4.60003614e+00, 0.00000000e+00
1.05451725e-01, 8.54786709e-02, 5.59691131e-01, 4.89707031e+01, 5.24774981e+00, 0.00000000e+00
1.10721476e-01, 9.97449905e-02, 5.57841599e-01, 1.13943642e+02, 4.14473820e+00, 0.00000000e+00
6.53945580e-02, 1.98693886e-01, 6.01944983e-01, -8.58578720e+01, 3.58164001e+00, 0.00000000e+00
7.66512528e-02, 2.18867093e-01, 6.23491168e-01, -8.50484543e+01, 3.31695127e+00, 0.00000000e+00
8.65813047e-02, 1.06962025e-01, 6.04590774e-01, -9.09120102e+01, 8.02178383e+00, 0.00000000e+00
9.97917950e-02, 2.41065919e-01, 6.44826829e-01, -9.87639160e+01, 4.10451794e+00, 0.00000000e+00
-1.41819969e-01, 9.12019163e-02, 5.23568094e-01, -4.14532715e+02, 7.44063330e+00, 0.00000000e+00
-1.52938545e-01, 1.42338157e-01, 5.15676737e-01, -4.42792053e+02, 2.71414614e+00, 0.00000000e+00
1.06222562e-01, 2.39707693e-01, 6.39645517e-01, -1.03544960e+02, 4.25761700e+00, 0.00000000e+00
1.11913979e-01, 2.40698799e-01, 6.35043383e-01, -1.22603317e+02, 4.46467590e+00, 0.00000000e+00
5.91893047e-02, 1.14834979e-01, 6.57125294e-01, -8.87849197e+01, 5.06262732e+00, 0.00000000e+00
6.12016656e-02, 1.15143307e-01, 6.56265199e-01, -8.85013962e+01, 5.40308142e+00, 0.00000000e+00
5.22939488e-02, 1.12610638e-01, 6.40194952e-01, -9.32262955e+01, 6.72585821e+00, 0.00000000e+00
6.41580597e-02, 1.15983874e-01, 6.61598742e-01, -8.77848053e+01, 5.24543333e+00, 0.00000000e+00
6.30491003e-02, 1.16080090e-01, 6.66602314e-01, -9.20391159e+01, 5.23351574e+00, 0.00000000e+00
-1.40384406e-01, 1.32458895e-01, 5.04376709e-01, -8.02338486e+01, 2.42265439e+00, 0.00000000e+00
-1.45394042e-01, 1.40549168e-01, 4.96292144e-01, 6.25476599e+00, 1.69152832e+00, 0.00000000e+00
-1.27362862e-01, 1.69132203e-01, 4.81059164e-01, 2.88614838e+02, 2.55836082e+00, 0.00000000e+00
-1.66908637e-01, 1.01595305e-01, 5.42034984e-01, -2.96895874e+02, 7.26950645e+00, 0.00000000e+00
1.03881076e-01, 7.43677989e-02, 5.73404968e-01, -2.17098511e+02, 4.90304232e+00, 0.00000000e+00
-1.61629036e-01, 2.11081862e-01, 5.21420002e-01, -7.35593262e+02, 3.49340057e+00, 0.00000000e+00
7.51658380e-02, 1.95483059e-01, 5.97789466e-01, -1.11687897e+02, 5.13146877e+00, 0.00000000e+00
-1.74430490e-01, 2.08542630e-01, 5.14878094e-01, -4.20618042e+02, 2.59647846e+00, 0.00000000e+00
-1.65766418e-01, 1.87205061e-01, 4.95433331e-01, 1.04752899e+02, 1.89073431e+00, 0.00000000e+00
1.03781544e-01, 2.39061013e-01, 6.40671909e-01, -1.02600128e+02, 4.11924458e+00, 0.00000000e+00
2.01474264e-01, 4.52515990e-01, 5.34976780e-01, -1.32376175e+02, 6.66371346e-01, 0.00000000e+00
1.88080117e-01, 4.52897996e-01, 5.23122191e-01, -5.47053108e+01, 1.12286544e+00, 0.00000000e+00
1.90397918e-01, 4.46518570e-01, 5.19381881e-01, 2.40406933e+01, 8.49654496e-01, 0.00000000e+00
-1.61267936e-01, 1.49504289e-01, 5.16345561e-01, -6.02709656e+02, 2.41436601e+00, 0.00000000e+00
-1.70897648e-01, 1.61365509e-01, 5.10908842e-01, -5.90575378e+02, 2.22554088e+00, 0.00000000e+00
1.16513759e-01, 2.60862976e-01, 6.56928480e-01, -1.25423828e+02, 4.71283102e+00, 0.00000000e+00
9.64518264e-02, 1.14571020e-01, 6.05480492e-01, -1.31776749e+02, 6.73350477e+00, 0.00000000e+00
-8.38245451e-02, 2.08709881e-01, 6.92739189e-01, -4.90156822e+01, 5.56374931e+00, 0.00000000e+00
6.13518991e-02, 1.04835451e-01, 5.88500679e-01, -1.44487076e+02, 5.15137434e+00, 0.00000000e+00
8.38666484e-02, 2.29247332e-01, 6.33453786e-01, -9.23089905e+01, 3.35578656e+00, 0.00000000e+00
-4.73757908e-02, 1.87614784e-01, 6.81224346e-01, -1.21225937e+02, 5.36290359e+00, 0.00000000e+00
9.34142619e-02, 2.42982775e-01, 6.46636665e-01, -8.79747543e+01, 4.13212013e+00, 0.00000000e+00
1.55612811e-01, 3.37698966e-01, 5.52967072e-01, -1.63143127e+02, 3.71731091e+00, 0.00000000e+00
1.48525715e-01, 3.27595025e-01, 5.54229438e-01, -2.34829529e+02, 4.69404745e+00, 0.00000000e+00
1.54269099e-01, 3.38793218e-01, 5.54181516e-01, -1.63969147e+02, 3.75367737e+00, 0.00000000e+00
1.72056183e-01, 4.32173669e-01, 5.04197240e-01, 6.86523819e+01, 1.09190571e+00, 0.00000000e+00
1.70159876e-01, 3.58438432e-01, 5.50375879e-01, -1.43667709e+02, 2.43424416e+00, 0.00000000e+00
1.65562376e-01, 3.60812306e-01, 5.54087341e-01, -1.37066345e+02, 2.41784596e+00, 0.00000000e+00
-1.62532404e-01, 1.04619078e-01, 5.36045909e-01, -3.50882355e+02, 4.41268492e+00, 0.00000000e+00
-1.40314355e-01, 9.19183940e-02, 5.22435606e-01, -3.31374481e+02, 7.34701252e+00, 0.00000000e+00
-4.02772389e-02, 1.78121045e-01, 6.78923726e-01, -1.52894928e+02, 6.91920328e+00, 0.00000000e+00
3.69514562e-02, 2.99081683e-01, 3.15983534e-01, -8.39250183e+01, 7.53883839e+00, 0.00000000e+00
1.72930822e-01, 3.75178963e-01, 5.54025888e-01, -1.23372444e+02, 1.50998080e+00, 0.00000000e+00
1.50587410e-01, 3.40682477e-01, 5.54408967e-01, -1.67454544e+02, 4.24258184e+00, 0.00000000e+00
1.76831692e-01, 3.73666704e-01, 5.52778721e-01, -1.80016739e+02, 1.62151563e+00, 0.00000000e+00
-1.56977490e-01, 1.57371923e-01, 4.93694186e-01, 1.04339600e+02, 1.79164839e+00, 0.00000000e+00
1.76662385e-01, 3.81501645e-01, 5.54811060e-01, -1.47453018e+02, 1.45248890e+00, 0.00000000e+00
1.53466538e-01, 3.45127612e-01, 5.54359615e-01, -1.41578140e+02, 2.90622640e+00, 0.00000000e+00
1.98289499e-01, 4.61236089e-01, 5.40139079e-01, -3.33328644e+02, 1.29876530e+00, 0.00000000e+00
-1.50815487e-01, 1.75001919e-01, 4.86864626e-01, 2.95274872e+02, 3.51968026e+00, 0.00000000e+00
1.90641761e-01, 4.05187905e-01, 5.57752371e-01, -2.52228821e+02, 1.19416261e+00, 0.00000000e+00
-9.47851762e-02, 1.66025192e-01, 4.88576949e-01, -2.31238663e+02, 3.75358391e+00, 0.00000000e+00
-1.06521271e-01, 1.64939314e-01, 4.81824070e-01, 9.93857498e+01, 2.65378046e+00, 0.00000000e+00
-1.65163025e-01, 9.74965990e-02, 5.38913667e-01, -3.79360535e+02, 6.13084674e-01, 0.00000000e+00
1.61343113e-01, 3.64514649e-01, 5.56562245e-01, -1.05333817e+02, 2.14752698e+00, 0.00000000e+00
1.75374582e-01, 3.82154226e-01, 5.55676401e-01, -1.45184891e+02, 1.43653369e+00, 0.00000000e+00
1.52792916e-01, 3.45569372e-01, 5.54850519e-01, -1.44100281e+02, 2.77176499e+00, 0.00000000e+00
1.69893295e-01, 3.83459926e-01, 5.58273971e-01, -1.30276520e+02, 2.02265906e+00, 0.00000000e+00
1.23439424e-01, 2.67684728e-01, 6.52001381e-01, -1.29183655e+02, 4.87346697e+00, 0.00000000e+00
-1.65076092e-01, 9.83180255e-02, 5.38845241e-01, -3.63116455e+02, 2.89213419e-01, 0.00000000e+00
1.87249184e-01, 3.86738688e-01, 5.46609700e-01, -2.84818939e+02, 1.59352362e+00, 0.00000000e+00
1.86957568e-01, 4.15215641e-01, 5.63499570e-01, -1.83223129e+02, 1.75250494e+00, 0.00000000e+00
1.06164172e-01, 2.52716422e-01, 6.54942453e-01, -9.15509720e+01, 4.48121119e+00, 0.00000000e+00
1.17624260e-01, 9.86798927e-02, 5.63041151e-01, 8.37704086e+01, 3.08855748e+00, 0.00000000e+00
1.94961265e-01, 4.10177499e-01, 5.50967216e-01, -3.70703918e+02, 9.38625455e-01, 0.00000000e+00
2.01652408e-01, 4.30513442e-01, 5.54747880e-01, -3.93177399e+02, 7.09327638e-01, 0.00000000e+00
8.74312744e-02, 1.09280504e-01, 6.03751481e-01, -9.37539444e+01, 7.98023796e+00, 0.00000000e+00
-1.17066801e-01, 1.92258418e-01, 5.18264174e-01, -8.61286377e+02, 6.61761713e+00, 0.00000000e+00
-1.21492013e-01, 1.95348158e-01, 5.17202616e-01, -8.37574585e+02, 6.37715626e+00, 0.00000000e+00
1.23777837e-01, 2.86029369e-01, 6.64267659e-01, -1.36687241e+02, 4.69535351e+00, 0.00000000e+00
-6.26591593e-02, 1.94365472e-01, 6.76437259e-01, -7.61472931e+01, 4.64771938e+00, 0.00000000e+00
7.48887509e-02, 8.03030953e-02, 5.83726823e-01, -4.17807007e+02, 5.10942221e+00, 0.00000000e+00
-1.76833838e-01, 1.96787462e-01, 5.05559266e-01, -1.34809250e+02, 1.84946632e+00, 0.00000000e+00
-2.71482579e-02, 2.96614438e-01, 3.63450468e-01, -8.07708206e+01, 6.18055725e+00, 0.00000000e+00
-1.41038839e-02, 2.61455327e-01, 3.33154410e-01, -9.80608597e+01, 5.95661449e+00, 0.00000000e+00
-3.43834460e-02, 1.61594674e-01, 6.81139946e-01, -1.58893967e+02, 6.43849134e+00, 0.00000000e+00
-4.06834073e-02, 1.58710450e-01, 6.99914277e-01, -1.29944061e+02, 5.50301170e+00, 0.00000000e+00
3.28908414e-02, 3.10703456e-01, 3.25256318e-01, -9.43533554e+01, 7.35873413e+00, 0.00000000e+00
-1.08680889e-01, 1.41151220e-01, 6.90097153e-01, -1.56864456e+02, 6.38769579e+00, 0.00000000e+00
-1.58032700e-02, 2.73675740e-01, 3.59236747e-01, -8.63029480e+01, 6.46998692e+00, 0.00000000e+00
-9.83097851e-02, 1.39949933e-01, 6.63040221e-01, -1.17825294e+02, 5.32901716e+00, 0.00000000e+00
4.07078676e-02, 2.85505652e-01, 3.08661312e-01, -7.64303818e+01, 7.90708494e+00, 0.00000000e+00
-9.79599208e-02, 2.07590267e-01, 6.95667207e-01, 3.01276035e+01, 5.84345198e+00, 0.00000000e+00
-9.71138030e-02, 1.56678706e-01, 6.60545826e-01, -5.39762306e+01, 5.74090338e+00, 0.00000000e+00
2.95029618e-02, 2.53834754e-01, 2.83616751e-01, 1.25398874e+01, 7.34338236e+00, 0.00000000e+00
-9.83183235e-02, 1.82023361e-01, 6.73685193e-01, 1.60140095e+01, 6.25140333e+00, 0.00000000e+00
-9.99492109e-02, 1.78615391e-01, 5.04080176e-01, -1.07145581e+03, 5.21070957e+00, 0.00000000e+00
-4.72445078e-02, 1.48812428e-01, 7.04102039e-01, -1.14069839e+02, 4.29788351e+00, 0.00000000e+00
-1.69073030e-01, 1.67244494e-01, 5.00626445e-01, -1.10382141e+02, 2.46604109e+00, 0.00000000e+00
-9.96453688e-02, 1.31312191e-01, 6.82640195e-01, -1.45803253e+02, 5.48160648e+00, 0.00000000e+00
-7.84799755e-02, 1.16967760e-01, 6.66338325e-01, -1.45911636e+02, 5.37960434e+00, 0.00000000e+00
-6.08055890e-02, 1.14598416e-01, 6.66584492e-01, -1.41641678e+02, 5.73596191e+00, 0.00000000e+00
-5.02128303e-02, 1.26270354e-01, 6.81685925e-01, -1.23568298e+02, 4.43938017e+00, 0.00000000e+00
-9.54736471e-02, 1.73562571e-01, 4.98507887e-01, -6.61494629e+02, 4.42285681e+00, 0.00000000e+00
-1.65237501e-01, 9.74781215e-02, 5.39003134e-01, -3.89440125e+02, 1.75682831e+00, 0.00000000e+00
-1.65657580e-01, 1.02789715e-01, 5.39750814e-01, -3.26318085e+02, 4.85501766e+00, 0.00000000e+00
-1.65299550e-01, 9.82625857e-02, 5.39113522e-01, -3.60714966e+02, 1.49325264e+00, 0.00000000e+00
1.07654564e-01, 2.33447820e-01, 6.28742516e-01, -1.07642479e+02, 4.29397583e+00, 0.00000000e+00
5.74870408e-02, 1.14662193e-01, 6.57651961e-01, -9.03411484e+01, 5.38266802e+00, 0.00000000e+00
6.58501834e-02, 1.17009841e-01, 6.64852381e-01, -9.15854645e+01, 5.20194530e+00, 0.00000000e+00
6.41062707e-02, 1.15726441e-01, 6.54563248e-01, -8.76460419e+01, 5.29376698e+00, 0.00000000e+00
-1.14645667e-01, 8.99203196e-02, 5.26676834e-01, -6.81407394e+01, 4.56211424e+00, 0.00000000e+00
-1.07567877e-01, 1.23437546e-01, 5.54459035e-01, -1.97513229e+02, 7.31100321e+00, 0.00000000e+00
-1.02028981e-01, 1.14378534e-01, 5.48081279e-01, -2.02199356e+02, 8.17164993e+00, 0.00000000e+00
-1.15659766e-01, 1.31135583e-01, 5.56432247e-01, -1.87543503e+02, 5.82181025e+00, 0.00000000e+00
-1.01356588e-01, 1.05353512e-01, 5.39313793e-01, -2.66903168e+02, 7.10872459e+00, 0.00000000e+00
-1.06112912e-01, 9.71125290e-02, 5.31144261e-01, -2.02166824e+02, 4.70611858e+00, 0.00000000e+00
3.29637118e-02, 3.18472117e-01, 3.36859465e-01, -1.05463280e+02, 6.85050774e+00, 0.00000000e+00
-2.77491696e-02, 3.06960732e-01, 3.59158516e-01, -8.47633896e+01, 5.80557394e+00, 0.00000000e+00
6.30773464e-03, 2.43822768e-01, 2.99715102e-01, -1.21605461e+02, 5.88567019e+00, 0.00000000e+00
-1.53999440e-02, 2.78094798e-01, 3.71810943e-01, -7.40217743e+01, 7.11497974e+00, 0.00000000e+00
-3.86439636e-02, 1.76318601e-01, 6.81406021e-01, -1.67024124e+02, 7.45427847e+00, 0.00000000e+00
4.43544937e-03, 3.27956647e-01, 3.36980939e-01, -8.91550064e+01, 5.15835810e+00, 0.00000000e+00
1.98834732e-01, 4.36056852e-01, 5.25630295e-01, -6.23713989e+01, 1.05718791e+00, 0.00000000e+00
3.79128791e-02, 3.03817958e-01, 3.22109371e-01, -9.04806442e+01, 7.74018764e+00, 0.00000000e+00
-1.04609750e-01, 1.37065768e-01, 6.81814551e-01, -1.35639954e+02, 4.91923618e+00, 0.00000000e+00
5.65428138e-02, 2.05702707e-01, 6.06025338e-01, -8.30266953e+01, 1.83137393e+00, 0.00000000e+00
-1.47628859e-02, 2.74398863e-01, 3.65023345e-01, -8.29903412e+01, 6.36093950e+00, 0.00000000e+00
1.81838334e-01, 4.37477112e-01, 5.10787189e-01, 1.05784225e+02, 7.69084692e-01, 0.00000000e+00
